date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:19:03	507/507	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:19:03%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/y/lm	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/y/lm.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:19:04	507/507	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:19:04%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/y/lp	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/y/lp.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:19:05	2975/2975	---M--	200	added ('OK')	image/gif	date:Sat,%2014%20Dec%202024%2007:19:05%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/y/loading	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/y/loading.gif	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:19:06	645/645	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:19:06%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/fp/link	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/fp/link.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:19:07	473/473	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:19:07%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/fp/alias	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/fp/alias.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:19:08	1716/1716	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:19:08%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/core/1732004859/s/dead	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/core/1732004859/s/dead.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:19:09	27/27	---M--	404	error ('not%20found')	text/html	date:Sat,%2014%20Dec%202024%2007:19:09%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/theme-dark-sort-arrow-sprite	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/theme-dark-sort-arrow-sprite	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:19:10	645/645	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:19:10%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/fp/link_sm	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/fp/link_sm.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:19:11	473/473	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:19:11%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/fp/alias_sm	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/fp/alias_sm.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:19:12	1121/1121	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:19:12%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-message-square	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-message-square.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:19:13	742/742	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:19:13%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-calendar	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-calendar.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:19:14	382/382	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:19:14%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-rewind	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-rewind.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:19:15	603/603	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:19:15%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-git-commit	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-git-commit.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:19:16	382/382	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:19:16%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-award	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-award.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:19:17	265/265	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:19:17%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-clock	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-clock.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:19:18	506/506	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:19:18%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-edit	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-edit.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:19:19	581/581	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:19:19%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-alert-triangle	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-alert-triangle.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:19:20	544/544	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:19:20%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-check-square	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-check-square.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:19:21	775/775	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:19:21%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-alert-circle	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-alert-circle.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:19:22	775/775	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:19:22%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-eye-off	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-eye-off.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:19:23	939/939	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:19:23%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-users	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-users.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:19:24	292/292	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:19:24%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-checked	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-checked.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:19:25	702/702	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:19:25%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-lock	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-lock.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:19:26	365/365	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:19:26%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-state	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-state.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:19:27	328/328	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:19:27%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-progress	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-progress.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:19:28	239/239	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:19:28%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/mod/workshop/userplan/task-todo	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/mod/workshop/userplan/task-todo.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:19:29	643/643	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:19:29%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/mod/workshop/userplan/task-todo-rtl	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/mod/workshop/userplan/task-todo-rtl.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:19:30	239/239	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:19:30%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/mod/workshop/userplan/task-done	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/mod/workshop/userplan/task-done.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:19:31	643/643	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:19:31%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/mod/workshop/userplan/task-done-rtl	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/mod/workshop/userplan/task-done-rtl.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:19:32	250/250	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:19:32%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/mod/workshop/userplan/task-fail	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/mod/workshop/userplan/task-fail.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:19:33	310/310	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:19:33%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-arrow-up	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-arrow-up.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:19:34	313/313	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:19:34%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-arrow-down	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-arrow-down.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:19:35	605/605	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:19:35%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-copy	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/alpha/icon-copy.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:19:36	0/-1	---M--	302	error ('')			http://moodle.sdu.edu.kz/pluginfile.php/1/theme_alpha/favicon16/1732004874/logo_sdu_general%20(1)%20(2).png	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/pluginfile.php/1/theme_alpha/favicon16/1732004874/logo_sdu_general%20(1)%20(2).a4.delayed	(from https://moodle.sdu.edu.kz/login/index.php?lang=en)
12:19:36	0/-1	---M--	302	error ('')			http://moodle.sdu.edu.kz/pluginfile.php/1/theme_alpha/customloginlogo/1732004874/logo_sdu_general%20(1)%20(2).png	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/pluginfile.php/1/theme_alpha/customloginlogo/1732004874/logo_sdu_general%20(1)%20(2).a5.delayed	(from https://moodle.sdu.edu.kz/login/index.php?lang=en)
12:19:36	374/374	---M--	302	error ('Found')	text/html	date:Sat,%2014%20Dec%202024%2007:19:36%20GMT	http://moodle.sdu.edu.kz/pluginfile.php/1/theme_alpha/customlogindmlogo/1732004874/SDU-1058%20(1)%20(1).jpg	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/pluginfile.php/1/theme_alpha/customlogindmlogo/1732004874/SDU-1058%20(1)%20(1).a6.delayed	(from https://moodle.sdu.edu.kz/login/index.php?lang=en)
12:19:37	364/364	---M--	302	error ('Found')	text/html	date:Sat,%2014%20Dec%202024%2007:19:37%20GMT	http://moodle.sdu.edu.kz/pluginfile.php/1/theme_alpha/loginbg/1732004874/SDU-1058%20(1)%20(1).jpg	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/pluginfile.php/1/theme_alpha/loginbg/1732004874/SDU-1058%20(1)%20(1).jpg	(from https://moodle.sdu.edu.kz/login/index.php?lang=en)
12:19:38	0/-1	---M--	302	error ('')			http://moodle.sdu.edu.kz/pluginfile.php/1/theme_alpha/favicon16/1732004874/logo_sdu_general%20(1)%20(2).png	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/pluginfile.php/1/theme_alpha/favicon16/1732004874/logo_sdu_general%20(1)%20(2).a8.delayed	(from https://moodle.sdu.edu.kz/login/index.php?lang=tr)
12:19:38	0/-1	---M--	302	error ('')			http://moodle.sdu.edu.kz/pluginfile.php/1/theme_alpha/customloginlogo/1732004874/logo_sdu_general%20(1)%20(2).png	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/pluginfile.php/1/theme_alpha/customloginlogo/1732004874/logo_sdu_general%20(1)%20(2).a9.delayed	(from https://moodle.sdu.edu.kz/login/index.php?lang=tr)
12:19:38	0/-1	---M--	302	error ('')			http://moodle.sdu.edu.kz/pluginfile.php/1/theme_alpha/customlogindmlogo/1732004874/SDU-1058%20(1)%20(1).jpg	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/pluginfile.php/1/theme_alpha/customlogindmlogo/1732004874/SDU-1058%20(1)%20(1).aa.delayed	(from https://moodle.sdu.edu.kz/login/index.php?lang=tr)
12:19:38	364/364	---M--	302	error ('Found')	text/html	date:Sat,%2014%20Dec%202024%2007:19:38%20GMT	http://moodle.sdu.edu.kz/pluginfile.php/1/theme_alpha/loginbg/1732004874/SDU-1058%20(1)%20(1).jpg	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/pluginfile.php/1/theme_alpha/loginbg/1732004874/SDU-1058%20(1)%20(1).jpg	(from https://moodle.sdu.edu.kz/login/index.php?lang=tr)
12:19:39	0/-1	---M--	302	error ('')			http://moodle.sdu.edu.kz/pluginfile.php/1/theme_alpha/favicon16/1732004874/logo_sdu_general%20(1)%20(2).png	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/pluginfile.php/1/theme_alpha/favicon16/1732004874/logo_sdu_general%20(1)%20(2).ac.delayed	(from https://moodle.sdu.edu.kz/login/index.php?lang=kk)
12:19:39	0/-1	---M--	302	error ('')			http://moodle.sdu.edu.kz/pluginfile.php/1/theme_alpha/customloginlogo/1732004874/logo_sdu_general%20(1)%20(2).png	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/pluginfile.php/1/theme_alpha/customloginlogo/1732004874/logo_sdu_general%20(1)%20(2).ad.delayed	(from https://moodle.sdu.edu.kz/login/index.php?lang=kk)
12:19:39	0/-1	---M--	302	error ('')			http://moodle.sdu.edu.kz/pluginfile.php/1/theme_alpha/customlogindmlogo/1732004874/SDU-1058%20(1)%20(1).jpg	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/pluginfile.php/1/theme_alpha/customlogindmlogo/1732004874/SDU-1058%20(1)%20(1).ae.delayed	(from https://moodle.sdu.edu.kz/login/index.php?lang=kk)
12:19:39	364/364	---M--	302	error ('Found')	text/html	date:Sat,%2014%20Dec%202024%2007:19:39%20GMT	http://moodle.sdu.edu.kz/pluginfile.php/1/theme_alpha/loginbg/1732004874/SDU-1058%20(1)%20(1).jpg	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/pluginfile.php/1/theme_alpha/loginbg/1732004874/SDU-1058%20(1)%20(1).jpg	(from https://moodle.sdu.edu.kz/login/index.php?lang=kk)
12:19:40	0/-1	---M--	302	error ('')			http://moodle.sdu.edu.kz/pluginfile.php/1/theme_alpha/favicon16/1732004874/logo_sdu_general%20(1)%20(2).png	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/pluginfile.php/1/theme_alpha/favicon16/1732004874/logo_sdu_general%20(1)%20(2).b0.delayed	(from https://moodle.sdu.edu.kz/login/index.php?lang=ru)
12:19:40	0/-1	---M--	302	error ('')			http://moodle.sdu.edu.kz/pluginfile.php/1/theme_alpha/customloginlogo/1732004874/logo_sdu_general%20(1)%20(2).png	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/pluginfile.php/1/theme_alpha/customloginlogo/1732004874/logo_sdu_general%20(1)%20(2).b1.delayed	(from https://moodle.sdu.edu.kz/login/index.php?lang=ru)
12:19:40	0/-1	---M--	302	error ('')			http://moodle.sdu.edu.kz/pluginfile.php/1/theme_alpha/customlogindmlogo/1732004874/SDU-1058%20(1)%20(1).jpg	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/pluginfile.php/1/theme_alpha/customlogindmlogo/1732004874/SDU-1058%20(1)%20(1).b2.delayed	(from https://moodle.sdu.edu.kz/login/index.php?lang=ru)
12:19:40	364/364	---M--	302	error ('Found')	text/html	date:Sat,%2014%20Dec%202024%2007:19:40%20GMT	http://moodle.sdu.edu.kz/pluginfile.php/1/theme_alpha/loginbg/1732004874/SDU-1058%20(1)%20(1).jpg	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/pluginfile.php/1/theme_alpha/loginbg/1732004874/SDU-1058%20(1)%20(1).jpg	(from https://moodle.sdu.edu.kz/login/index.php?lang=ru)
12:19:42	281/281	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Dec%202024%2007:19:41%20GMT	https://password.sdu.edu.kz/robots.txt		(from https://moodle.sdu.edu.kz/login/index.php)
12:19:42	896/896	---M-Z	200	added ('OK')	text/css	etag:%22380-622c8e84ca947-gzip%22	https://password.sdu.edu.kz/css/style.css	/Users/Yukki/Desktop/moodle_copy/password.sdu.edu.kz/css/style.css	(from https://password.sdu.edu.kz/)
12:19:43	41227/41227	---M--	200	added ('OK')	image/png	etag:%22a10b-622c8e846c95e%22	https://password.sdu.edu.kz/img/login-logo.png	/Users/Yukki/Desktop/moodle_copy/password.sdu.edu.kz/img/login-logo.png	(from https://password.sdu.edu.kz/)
